fecha,Positividad,Likes,ReTweets,txt
2018-08-22 23:33:49,0.9596336281727151,31,25,"Soñamos con una ciudad integradora, verde y cultural. Con el poder de tu voto ✌ construiremos y haremos de Lima una ciudad con visión innovadora para los limeños."
2018-08-23 15:00:24,0.9917279567503426,33,25,"Soñamos con una ciudad integradora, verde y cultural. Con el poder de tu voto✌construiremos y haremos de Lima una ciudad con visión innovadora para los limeños."
2018-08-23 17:16:41,0.883742762091304,36,26,Tenemos la misión de recuperar los valores tradicionales de Lima debemos incluir también nuevos valores que nos llevarán a la modernidad. Trabajando juntos lo haremos posible.
2018-08-23 19:19:09,0.35254745383674185,38,29,La VERDAD ya tiene marca
2018-08-24 00:20:17,0.9312262106490166,38,32,Ya iniciamos nuestra noche de celebración y propuestas en Lima Sur. Estamos en el cruce de Av. Cesar Vallejo y Av. Revolución en Te esperamos !
2018-08-24 03:04:03,0.21758347111501583,34,29,| Llevamos nuestro mensaje de esperanza para Lima desde . Síguenos en vivo aquí ➡
2018-08-24 11:22:21,0.12333458792204977,38,29,Desarrollaremos una gestión municipal donde asumimos el compromiso para priorizar todas las acciones que tengan como objetivo ayudar a mejorar la salud de los limeños.
2018-08-24 18:46:57,0.08403207146734924,33,30,Este Miércoles 29 de Agosto nos encontraremos con nuestros vecino de a las 6 pm en Av. Los Jardines cdra 2 - Ref. Metro de La Hacienda. Cambiar Lima depende de todos nosotros!
2018-08-24 23:32:27,0.9392034331640395,35,28,"Desarrollemos el sentimiento de alegría, esperanza y agradecimiento a nuestros adultos mayores. Brindemosle espacios de confianza para que se sigan desarrollando en un ambiente seguro y favorable."
2018-08-25 12:03:02,0.59716541411144,34,27,La realidad demanda soluciones rápidas a situaciones que afectan la calidad de vida del limeño. Con acciones concretas y políticas bien definidas haremos de Lima una ciudad de oportunidades para los limeños.
2018-08-25 19:52:29,0.6077997681376985,38,31,"Construiremos juntos una ciudad donde el talento, la innovación y el conocimiento de los limeños nos harán diferentes. Con el poder de tu voto ✌🏻 haremos el cambio para Lima."
2018-08-25 20:03:59,0.08663318202002551,36,27,| Recorriendo el distrito de SJL llevando nuestro mensaje de esperanza y cambio para Lima. Síguenos aquí ➡
2018-08-26 11:51:19,0.42501071151376263,45,35,Somos fuertes! Somos líderes! Somos mujeres!
2018-08-26 17:11:56,0.7419086734435214,40,28,"Agradezco a todos los vecinos de que estuvieron acompañándonos en nuestra gran noche de celebración y propuestas. Tu respaldo nos fortalece, seguiremos llevando nuestro mensaje de esperanza a todo Lima."
2018-08-26 17:36:32,0.532874445942708,34,25,"| Seguimos recorriendo Lima, nos encontramos en el distrito emprendedor de La Victoria. Muchas gracias por su respaldo, este 7 de octubre marquemos la ✌ de la Verdad y de la Victoria."
2018-08-26 20:08:42,0.1634067412570636,32,26,Seguimos en el distrito de La Victoria llevando nuestro mensaje de esperanza y progreso para todos los vecinos. Trabajando con lograremos los grandes cambios que necesita nuestra ciudad.
2018-08-26 23:13:02,0.16304067026916466,39,27,"Nos encontramos con los vecinos de Comas llevando nuestro mensaje de prosperidad, esperanza y progreso. Ya es tiempo de tomar decisiones para hacer de y lugares con oportunidades para todos✌✌✌"
2018-08-27 11:30:19,0.5342630958605394,42,30,A mi nadie me la cuenta! He trabajado desde muy joven para obtener lo que tengo y ahora quiero trabajar con esas mismas ganas para tener la ciudad que merecemos!
2018-08-27 17:19:49,0.8955669515765516,38,30,Juntos podemos hacer de Lima una ciudad segura para los nuestros✌
2018-08-28 00:38:19,0.1962140248283164,41,28,Solo unidos lograremos el cambio.
2018-08-28 14:04:33,0.3033853947321103,43,33,Nuestra capital merece que alguien se haga cargo de todos los problemas que nos vienen persiguiendo durante años. Llegó el momento de construir una Lima mejor!
2018-08-28 17:12:57,0.013271224836120659,37,31,Que nadie nos siga robando la esperanza. Basta ya de seguir engañando a los limeños con propuestas vacias Lima necesita acciones concretas. Votemos por ✌de la verdad.
2018-08-28 17:12:57,0.039725252375627795,37,31,Que nadie nos siga robando la esperanza. Basta ya de seguir engañando a los limeños con propuestas vacias Lima nece…
2018-08-28 23:04:02,0.8077807994349998,39,32,"Tenemos en nuestras manos la responsabilidad de hacer algo distinto por nuestra ciudad, esta lucha es de todos! Ma…"
2018-08-29 11:20:54,0.6715793031862066,38,25,Menos palabras y más acciones. Nuestra capital merece cambiar✌️
2018-08-29 13:38:21,0.1984663765491135,148,103,Señor Reggiardo: Ud. está poniendo en práctica lo más sucio de los años 90 porque lo lleva en el ADN.
2018-08-29 15:45:01,0.32823650481604266,1,0,
2018-08-29 15:46:42,0.32823650481604266,0,0,
2018-08-29 15:47:27,0.541333260777616,27,23,cc.
2018-08-29 23:21:44,0.7497826162051022,33,26,Hoy es nuestra noche de celebración y propuestas en Lima Este. Estamos en el cruce de Av. Los Jardines cuadra 2 -…
2018-08-30 01:32:42,0.8789016049041207,36,28,Ya estamos en celebrando nuestra noche de esperanza y de propuestas. Te esperamos en Av. los Jardin…
2018-08-30 02:41:36,0.1999700799582127,32,28,Ya estamos listos para brindar nuestro mensaje de esperanza desde ➡
2018-08-30 03:35:12,0.36085695654247674,41,36,| Desde brindando nuestro mensaje de esperanza para Lima. Síguenos en vivo aquí ➡…
2018-08-30 12:11:34,0.7074425621697747,49,43,Todos peleamos por un gobierno cooperativo.
2018-08-30 19:01:52,0.8232445724104713,60,46,"símbolo permanente de la conducta moral de los efectivos policiales, dadas sus excelentes virtudes…"
2018-08-30 23:50:22,0.009062529727666694,76,45,"Lima necesita cambios, no permitamos que las mismas personas pretendan quedarse con cargos públicos. Dejemos de lad…"
2018-08-31 12:14:47,0.7404948260701976,55,47,Somos los protagonistas de esta nueva Lima✌
2018-08-31 17:01:06,0.3142917139933863,50,45,"En nuestra gestión se acabaron las papeletas fantasmas, vamos a trabajar juntos para que nuestros amigos y hermanos…"
2018-08-31 20:07:37,0.541333260777616,37,34,Un mensaje desde San Juan de Lurigancho para toda Lima✌
2018-08-31 22:46:32,0.6483025797404752,12,6,"Nosotros sí estamos comprometidos con tener un gobierno honesto, por eso crearemos nuestro aplicativo LIMA TRANSPAR…"
